Numer_zgloszenia;Czas_naprawy;Rodzaj
2036;30.10.2015 05:06;restart
1993;30.10.2015 05:17;wymiana
1984;30.10.2015 06:24;wymiana
2041;30.10.2015 08:13;restart
1993;30.10.2015 09:25;restart
1994;30.10.2015 14:35;wymiana
2001;30.10.2015 15:05;restart
1997;30.10.2015 16:16;restart
2043;30.10.2015 16:22;restart
2039;30.10.2015 16:32;wymiana
2031;30.10.2015 17:37;restart
2035;30.10.2015 19:04;restart
2038;30.10.2015 20:12;wymiana
2027;30.10.2015 21:24;wymiana
1994;30.10.2015 21:48;wymiana
2026;31.10.2015 02:02;wymiana
2046;31.10.2015 04:02;wymiana
2033;31.10.2015 04:23;wymiana
2032;31.10.2015 05:12;restart
2041;31.10.2015 05:23;restart
2029;31.10.2015 07:03;restart
2038;31.10.2015 07:34;restart
1999;31.10.2015 07:51;restart
2049;31.10.2015 07:59;wymiana
2055;31.10.2015 11:49;restart
2046;31.10.2015 11:53;wymiana
2031;31.10.2015 12:04;wymiana
2012;31.10.2015 12:53;wymiana
2028;31.10.2015 14:32;wymiana
2011;31.10.2015 16:28;wymiana
2043;31.10.2015 16:40;restart
2043;31.10.2015 17:22;restart
1997;31.10.2015 22:29;wymiana
2006;01.11.2015 00:34;restart
2028;01.11.2015 00:45;restart
2005;01.11.2015 05:54;restart
2052;01.11.2015 08:49;wymiana
2036;01.11.2015 11:27;restart
2007;01.11.2015 11:58;wymiana
2051;01.11.2015 15:29;restart
2045;01.11.2015 18:02;wymiana
2031;01.11.2015 19:57;wymiana
2044;01.11.2015 22:58;restart
2029;01.11.2015 23:07;wymiana
2043;02.11.2015 05:23;restart
2062;02.11.2015 08:05;restart
2045;02.11.2015 08:06;restart
2038;02.11.2015 10:41;wymiana
2062;02.11.2015 10:56;restart
2050;02.11.2015 12:17;restart
2054;02.11.2015 13:27;restart
2032;02.11.2015 14:12;restart
2038;02.11.2015 14:20;restart
2014;02.11.2015 15:10;wymiana
2040;02.11.2015 18:32;restart
2039;02.11.2015 20:34;restart
2060;02.11.2015 21:16;wymiana
2036;02.11.2015 23:15;restart
2045;02.11.2015 23:53;restart
2059;03.11.2015 01:29;wymiana
2061;03.11.2015 02:36;restart
2068;03.11.2015 09:24;wymiana
2037;03.11.2015 09:50;restart
2069;03.11.2015 10:40;restart
2032;03.11.2015 11:16;wymiana
2026;03.11.2015 11:56;wymiana
2042;03.11.2015 12:09;restart
2029;03.11.2015 13:12;restart
2045;03.11.2015 14:53;wymiana
2023;03.11.2015 15:01;wymiana
2028;03.11.2015 18:03;wymiana
2030;03.11.2015 21:00;restart
2073;03.11.2015 23:50;wymiana
2064;04.11.2015 00:05;wymiana
2064;04.11.2015 01:07;restart
2032;04.11.2015 03:17;restart
2054;04.11.2015 03:36;restart
2073;04.11.2015 05:41;restart
2072;04.11.2015 06:13;restart
2064;04.11.2015 06:58;restart
2034;04.11.2015 07:07;wymiana
2065;04.11.2015 07:19;restart
2038;04.11.2015 10:51;wymiana
2046;04.11.2015 13:09;restart
2055;04.11.2015 13:11;restart
2067;04.11.2015 13:22;wymiana
2047;04.11.2015 17:38;wymiana
2046;04.11.2015 18:54;restart
2053;04.11.2015 20:13;wymiana
2076;04.11.2015 23:03;wymiana
2067;05.11.2015 05:32;wymiana
2075;05.11.2015 06:33;restart
2070;05.11.2015 06:57;wymiana
2063;05.11.2015 06:58;wymiana
2069;05.11.2015 09:23;wymiana
2057;05.11.2015 09:34;wymiana
2068;05.11.2015 10:03;restart
2078;05.11.2015 11:33;wymiana
2080;05.11.2015 12:35;restart
2068;05.11.2015 17:18;restart
2077;05.11.2015 20:05;restart
2080;05.11.2015 20:54;wymiana
2043;05.11.2015 22:13;restart
2048;05.11.2015 22:54;restart
2047;06.11.2015 01:03;wymiana
2080;06.11.2015 04:56;wymiana
2070;06.11.2015 05:52;wymiana
2068;06.11.2015 05:56;wymiana
2066;06.11.2015 06:27;wymiana
2055;06.11.2015 07:28;wymiana
2048;06.11.2015 08:01;wymiana
2064;06.11.2015 10:19;restart
2054;06.11.2015 10:45;restart
2045;06.11.2015 12:51;restart
2080;06.11.2015 18:57;wymiana
2058;06.11.2015 21:41;restart
2090;06.11.2015 23:21;restart
2086;06.11.2015 23:43;restart
2090;07.11.2015 04:17;restart
2089;07.11.2015 07:06;restart
2090;07.11.2015 13:31;wymiana
2074;07.11.2015 14:44;wymiana
2056;07.11.2015 17:20;restart
2064;07.11.2015 18:26;restart
2073;07.11.2015 19:13;wymiana
2078;07.11.2015 19:57;wymiana
2071;07.11.2015 21:02;restart
2070;07.11.2015 22:22;restart
2078;07.11.2015 23:33;restart
2096;08.11.2015 00:43;wymiana
2083;08.11.2015 03:30;restart
2089;08.11.2015 04:27;restart
2089;08.11.2015 05:48;wymiana
2089;08.11.2015 10:12;restart
2059;08.11.2015 13:07;wymiana
2088;08.11.2015 16:35;wymiana
2099;08.11.2015 17:14;wymiana
2097;08.11.2015 19:30;restart
2092;08.11.2015 21:00;restart
2079;09.11.2015 00:16;wymiana
2083;09.11.2015 03:26;wymiana
2073;09.11.2015 04:40;wymiana
2073;09.11.2015 09:00;wymiana
2086;09.11.2015 09:21;restart
2081;09.11.2015 10:48;restart
2084;09.11.2015 12:20;restart
2071;09.11.2015 18:50;wymiana
2069;09.11.2015 18:58;restart
2093;09.11.2015 22:55;restart
2117;10.11.2015 00:31;restart
2117;10.11.2015 00:34;restart
2117;10.11.2015 00:48;restart
2083;10.11.2015 01:45;wymiana
2108;10.11.2015 06:22;wymiana
2085;10.11.2015 06:41;wymiana
2105;10.11.2015 09:35;restart
2105;10.11.2015 10:35;wymiana
2089;10.11.2015 13:58;wymiana
2098;10.11.2015 19:40;wymiana
2082;10.11.2015 20:27;wymiana
2115;10.11.2015 23:52;wymiana
2118;11.11.2015 05:15;restart
2097;11.11.2015 10:19;restart
2119;11.11.2015 11:16;restart
2121;11.11.2015 12:36;restart
2116;11.11.2015 16:02;restart
2103;11.11.2015 16:31;wymiana
2097;11.11.2015 21:24;restart
2097;11.11.2015 21:50;restart
2121;11.11.2015 22:49;restart
2094;12.11.2015 00:01;restart
2107;12.11.2015 01:40;restart
2110;12.11.2015 03:40;restart
2125;12.11.2015 06:44;wymiana
2111;12.11.2015 07:03;restart
2084;12.11.2015 08:14;restart
2106;12.11.2015 11:21;restart
2127;12.11.2015 13:13;wymiana
2101;12.11.2015 13:32;wymiana
2101;12.11.2015 16:06;restart
2126;12.11.2015 19:08;restart
2119;12.11.2015 19:30;restart
2111;12.11.2015 21:35;wymiana
2102;12.11.2015 23:04;wymiana
2110;13.11.2015 00:57;restart
2095;13.11.2015 01:06;wymiana
2104;13.11.2015 03:33;restart
2121;13.11.2015 05:23;restart
2101;13.11.2015 10:42;restart
2091;13.11.2015 11:26;restart
2136;13.11.2015 12:16;restart
2087;13.11.2015 12:38;wymiana
2116;13.11.2015 14:42;restart
2131;13.11.2015 20:04;restart
2131;13.11.2015 20:27;restart
2105;13.11.2015 20:58;wymiana
2128;14.11.2015 00:41;wymiana
2100;14.11.2015 01:13;restart
2131;14.11.2015 03:23;restart
2124;14.11.2015 04:42;restart
2130;14.11.2015 05:53;wymiana
2141;14.11.2015 06:02;restart
2128;14.11.2015 06:05;wymiana
2134;14.11.2015 07:55;wymiana
2129;14.11.2015 08:31;restart
2109;14.11.2015 08:54;restart
2132;14.11.2015 09:32;wymiana
2133;14.11.2015 10:30;wymiana
2128;14.11.2015 12:36;wymiana
2115;14.11.2015 13:02;wymiana
2116;14.11.2015 13:42;restart
2097;14.11.2015 14:12;wymiana
2122;14.11.2015 15:39;wymiana
2113;14.11.2015 16:52;wymiana
2127;14.11.2015 19:06;wymiana
2103;14.11.2015 19:45;wymiana
2142;14.11.2015 19:59;restart
2128;14.11.2015 20:08;restart
2127;14.11.2015 20:17;restart
2151;15.11.2015 01:13;wymiana
2136;15.11.2015 02:24;wymiana
2116;15.11.2015 08:14;restart
2114;15.11.2015 09:15;restart
2153;15.11.2015 10:05;wymiana
2112;15.11.2015 12:52;wymiana
2141;15.11.2015 13:54;restart
2147;15.11.2015 14:43;wymiana
2123;15.11.2015 15:36;wymiana
2110;15.11.2015 20:43;restart
2119;15.11.2015 21:36;restart
2137;15.11.2015 22:37;wymiana
2112;16.11.2015 00:07;restart
2120;16.11.2015 01:02;wymiana
2115;16.11.2015 04:32;wymiana
2129;16.11.2015 06:01;restart
2138;16.11.2015 10:52;wymiana
2121;16.11.2015 11:05;restart
2132;16.11.2015 11:21;wymiana
2144;16.11.2015 12:23;wymiana
2159;16.11.2015 13:13;wymiana
2148;16.11.2015 16:02;restart
2141;16.11.2015 16:12;restart
2127;16.11.2015 17:33;wymiana
2155;16.11.2015 18:26;wymiana
2126;16.11.2015 20:03;wymiana
2135;17.11.2015 02:22;restart
2136;17.11.2015 02:45;restart
2126;17.11.2015 04:08;wymiana
2121;17.11.2015 04:17;wymiana
2143;17.11.2015 06:16;restart
2122;17.11.2015 09:14;restart
2152;17.11.2015 10:46;wymiana
2161;17.11.2015 12:17;wymiana
2140;17.11.2015 12:34;restart
2129;17.11.2015 14:04;restart
2160;17.11.2015 14:34;restart
2157;17.11.2015 15:38;restart
2160;17.11.2015 17:58;wymiana
2127;17.11.2015 20:32;wymiana
2146;17.11.2015 21:36;wymiana
2137;17.11.2015 22:39;restart
2136;18.11.2015 01:15;wymiana
2157;18.11.2015 01:34;wymiana
2139;18.11.2015 04:22;wymiana
2126;18.11.2015 05:19;restart
2143;18.11.2015 09:14;wymiana
2168;18.11.2015 15:51;wymiana
2145;18.11.2015 16:36;restart
2137;18.11.2015 17:34;restart
2163;18.11.2015 18:21;restart
2162;18.11.2015 21:29;restart
2132;19.11.2015 00:27;wymiana
2150;19.11.2015 03:11;wymiana
2141;19.11.2015 05:17;wymiana
2139;19.11.2015 08:33;restart
2162;19.11.2015 09:05;restart
2172;19.11.2015 09:42;wymiana
2164;19.11.2015 12:05;restart
2146;19.11.2015 13:50;wymiana
2137;19.11.2015 15:41;restart
2158;19.11.2015 15:44;restart
2141;19.11.2015 16:11;restart
2146;20.11.2015 04:21;wymiana
2171;20.11.2015 08:39;wymiana
2143;20.11.2015 09:19;restart
2167;20.11.2015 10:32;wymiana
2161;20.11.2015 12:19;restart
2156;20.11.2015 17:23;wymiana
2159;20.11.2015 18:16;wymiana
2173;21.11.2015 00:19;wymiana
2166;21.11.2015 00:25;restart
2181;21.11.2015 01:04;restart
2162;21.11.2015 01:42;restart
2170;21.11.2015 02:25;restart
2146;21.11.2015 06:57;restart
2172;21.11.2015 08:29;wymiana
2162;21.11.2015 10:00;restart
2154;21.11.2015 12:59;restart
2159;21.11.2015 15:19;wymiana
2149;21.11.2015 15:32;restart
2151;21.11.2015 16:13;wymiana
2153;21.11.2015 16:38;restart
2159;22.11.2015 00:21;wymiana
2184;22.11.2015 00:51;wymiana
2179;22.11.2015 07:32;restart
2189;22.11.2015 07:43;wymiana
2159;22.11.2015 08:09;wymiana
2174;22.11.2015 08:23;restart
2185;22.11.2015 09:14;wymiana
2177;22.11.2015 10:15;restart
2195;22.11.2015 12:45;restart
2196;22.11.2015 14:08;restart
2197;22.11.2015 14:40;restart
2180;22.11.2015 16:29;wymiana
2162;22.11.2015 18:40;restart
2188;22.11.2015 21:12;restart
2199;22.11.2015 21:52;wymiana
2190;23.11.2015 00:23;wymiana
2182;23.11.2015 00:46;restart
2184;23.11.2015 05:28;restart
2175;23.11.2015 11:25;restart
2170;23.11.2015 13:58;restart
2165;23.11.2015 14:49;restart
2196;23.11.2015 15:34;wymiana
2189;24.11.2015 00:18;restart
2194;24.11.2015 02:57;wymiana
2183;24.11.2015 07:50;restart
2178;24.11.2015 08:42;restart
2170;24.11.2015 09:46;restart
2201;24.11.2015 15:30;wymiana
2189;24.11.2015 17:47;wymiana
2170;24.11.2015 17:51;restart
2190;24.11.2015 21:30;restart
2169;24.11.2015 22:46;wymiana
2176;25.11.2015 00:42;restart
2184;25.11.2015 03:32;wymiana
2201;25.11.2015 07:18;restart
2175;25.11.2015 08:49;wymiana
2196;25.11.2015 10:32;restart
2210;25.11.2015 20:44;restart
2192;26.11.2015 00:29;wymiana
2212;26.11.2015 01:19;restart
2184;26.11.2015 02:27;wymiana
2212;26.11.2015 02:48;restart
2197;26.11.2015 03:25;wymiana
2197;26.11.2015 05:29;wymiana
2193;26.11.2015 07:48;wymiana
2184;26.11.2015 08:18;restart
2208;26.11.2015 08:54;wymiana
2189;26.11.2015 09:51;restart
2186;26.11.2015 12:21;restart
2205;26.11.2015 12:45;wymiana
2194;26.11.2015 12:47;restart
2187;26.11.2015 16:44;restart
2190;26.11.2015 19:22;wymiana
2206;26.11.2015 22:45;restart
2217;26.11.2015 23:50;wymiana
2216;27.11.2015 00:37;wymiana
2194;27.11.2015 01:32;restart
2218;27.11.2015 05:20;wymiana
2191;27.11.2015 07:44;restart
2197;27.11.2015 10:03;restart
2196;27.11.2015 11:02;restart
2189;27.11.2015 11:50;restart
2186;27.11.2015 12:27;wymiana
2215;27.11.2015 13:45;restart
2200;27.11.2015 14:22;restart
2197;27.11.2015 15:56;restart
2186;27.11.2015 16:11;wymiana
2204;27.11.2015 16:57;restart
2214;27.11.2015 19:45;restart
2215;27.11.2015 22:45;wymiana
2203;28.11.2015 02:09;restart
2219;28.11.2015 02:12;wymiana
2214;28.11.2015 02:36;wymiana
2194;28.11.2015 09:05;wymiana
2215;28.11.2015 09:34;restart
2200;28.11.2015 09:56;wymiana
2194;28.11.2015 10:24;restart
2221;28.11.2015 11:57;restart
2221;28.11.2015 13:45;wymiana
2220;28.11.2015 14:24;restart
2214;28.11.2015 18:38;wymiana
2200;28.11.2015 19:22;wymiana
2235;28.11.2015 19:24;restart
2212;29.11.2015 03:18;wymiana
2219;29.11.2015 04:59;wymiana
2239;29.11.2015 07:27;restart
2221;29.11.2015 10:37;restart
2211;29.11.2015 10:57;wymiana
2198;29.11.2015 12:25;wymiana
2239;29.11.2015 14:07;wymiana
2209;29.11.2015 14:16;wymiana
2227;29.11.2015 17:16;restart
2231;29.11.2015 17:35;restart
2228;29.11.2015 18:16;wymiana
2217;29.11.2015 19:34;restart
2215;29.11.2015 20:38;restart
2200;29.11.2015 20:43;wymiana
2228;29.11.2015 20:55;wymiana
2244;29.11.2015 22:57;wymiana
2202;29.11.2015 23:40;wymiana
2212;29.11.2015 23:52;restart
2237;30.11.2015 00:10;restart
2213;30.11.2015 03:06;wymiana
2223;30.11.2015 03:25;restart
2228;30.11.2015 04:03;wymiana
2244;30.11.2015 09:16;restart
2225;30.11.2015 10:48;wymiana
2232;30.11.2015 11:17;restart
2229;30.11.2015 13:55;wymiana
2245;30.11.2015 16:05;restart
2240;30.11.2015 19:01;restart
2220;01.12.2015 02:37;wymiana
2253;01.12.2015 03:09;wymiana
2251;01.12.2015 03:34;wymiana
2207;01.12.2015 03:39;restart
2249;01.12.2015 04:30;wymiana
2214;01.12.2015 05:23;wymiana
2240;01.12.2015 05:45;wymiana
2249;01.12.2015 07:39;restart
2221;01.12.2015 08:43;restart
2236;01.12.2015 09:08;restart
2223;01.12.2015 14:06;wymiana
2255;01.12.2015 15:13;restart
2239;01.12.2015 15:28;wymiana
2249;01.12.2015 16:46;restart
2223;01.12.2015 17:50;wymiana
2222;01.12.2015 22:41;restart
2223;01.12.2015 23:26;restart
2264;02.12.2015 01:24;restart
2217;02.12.2015 01:27;wymiana
2252;02.12.2015 01:56;wymiana
2256;02.12.2015 03:19;restart
2264;02.12.2015 03:58;restart
2217;02.12.2015 04:17;wymiana
2212;02.12.2015 04:22;wymiana
2258;02.12.2015 08:20;restart
2261;02.12.2015 08:55;restart
2238;02.12.2015 08:56;wymiana
2234;02.12.2015 09:15;restart
2251;02.12.2015 10:36;wymiana
2252;02.12.2015 18:32;restart
2242;02.12.2015 19:35;restart
2260;02.12.2015 19:39;wymiana
2214;02.12.2015 20:30;wymiana
2253;02.12.2015 21:41;restart
2264;03.12.2015 00:58;restart
2245;03.12.2015 01:44;wymiana
2270;03.12.2015 01:45;restart
2259;03.12.2015 02:47;restart
2264;03.12.2015 05:04;restart
2259;03.12.2015 06:51;wymiana
2256;03.12.2015 08:09;restart
2263;03.12.2015 08:12;wymiana
2271;03.12.2015 09:07;restart
2228;03.12.2015 09:35;wymiana
2224;03.12.2015 10:55;wymiana
2223;03.12.2015 11:02;restart
2230;03.12.2015 11:03;restart
2250;03.12.2015 11:34;wymiana
2224;03.12.2015 12:29;wymiana
2260;03.12.2015 14:01;wymiana
2246;03.12.2015 14:14;wymiana
2244;03.12.2015 15:10;wymiana
2226;03.12.2015 16:32;wymiana
2260;03.12.2015 16:50;wymiana
2270;03.12.2015 17:14;wymiana
2264;03.12.2015 19:12;wymiana
2221;03.12.2015 22:55;wymiana
2246;04.12.2015 03:36;wymiana
2240;04.12.2015 07:26;wymiana
2251;04.12.2015 07:39;wymiana
2248;04.12.2015 07:40;wymiana
2240;04.12.2015 10:19;restart
2233;04.12.2015 11:00;wymiana
2239;04.12.2015 20:05;wymiana
2259;04.12.2015 21:00;restart
2262;04.12.2015 21:10;wymiana
2243;04.12.2015 21:13;restart
2274;04.12.2015 22:12;restart
2272;05.12.2015 01:50;wymiana
2245;05.12.2015 06:11;restart
2269;05.12.2015 08:30;restart
2259;05.12.2015 09:20;wymiana
2278;05.12.2015 10:29;wymiana
2274;05.12.2015 11:14;wymiana
2277;05.12.2015 11:50;wymiana
2246;05.12.2015 17:02;restart
2278;05.12.2015 17:36;restart
2284;05.12.2015 21:46;wymiana
2265;05.12.2015 23:48;wymiana
2260;06.12.2015 03:52;wymiana
2267;06.12.2015 04:24;restart
2241;06.12.2015 04:45;restart
2254;06.12.2015 04:45;restart
2269;06.12.2015 09:41;wymiana
2283;06.12.2015 10:40;wymiana
2270;06.12.2015 10:46;wymiana
2276;06.12.2015 14:23;wymiana
2251;06.12.2015 15:56;wymiana
2283;06.12.2015 16:22;restart
2270;06.12.2015 16:27;wymiana
2257;06.12.2015 17:22;restart
2246;06.12.2015 18:45;wymiana
2285;06.12.2015 21:01;wymiana
2247;06.12.2015 21:21;restart
2289;06.12.2015 23:45;wymiana
2259;07.12.2015 01:50;restart
2291;07.12.2015 03:35;wymiana
2273;07.12.2015 04:53;restart
2256;07.12.2015 05:31;restart
2277;07.12.2015 07:09;wymiana
2286;07.12.2015 07:41;wymiana
2280;07.12.2015 10:57;restart
2267;07.12.2015 13:36;restart
2275;07.12.2015 16:40;wymiana
2269;07.12.2015 20:52;wymiana
2266;08.12.2015 01:39;wymiana
2285;08.12.2015 02:16;restart
2287;08.12.2015 03:18;restart
2293;08.12.2015 06:20;wymiana
2283;08.12.2015 06:41;wymiana
2278;08.12.2015 06:50;wymiana
2295;08.12.2015 12:11;wymiana
2300;08.12.2015 12:42;wymiana
2282;08.12.2015 14:46;restart
2278;08.12.2015 17:17;wymiana
2279;08.12.2015 19:18;restart
2270;08.12.2015 19:23;wymiana
2263;08.12.2015 19:42;wymiana
2299;08.12.2015 22:43;wymiana
2274;08.12.2015 23:02;wymiana
2290;08.12.2015 23:05;wymiana
2278;09.12.2015 00:49;restart
2293;09.12.2015 01:30;wymiana
2288;09.12.2015 02:10;wymiana
2296;09.12.2015 02:19;restart
2268;09.12.2015 08:44;wymiana
2305;09.12.2015 10:34;restart
2269;09.12.2015 12:25;restart
2302;09.12.2015 13:24;wymiana
2305;09.12.2015 15:33;wymiana
2302;09.12.2015 21:32;restart
2297;09.12.2015 23:05;restart
2309;10.12.2015 01:05;wymiana
2286;10.12.2015 02:13;restart
2299;10.12.2015 05:55;restart
2306;10.12.2015 07:15;restart
2298;10.12.2015 11:36;restart
2277;10.12.2015 12:03;restart
2286;10.12.2015 13:33;restart
2297;10.12.2015 15:50;wymiana
2311;10.12.2015 21:02;wymiana
2302;11.12.2015 00:31;wymiana
2314;11.12.2015 00:56;restart
2285;11.12.2015 03:32;restart
2299;11.12.2015 03:43;restart
2317;11.12.2015 04:23;wymiana
2297;11.12.2015 05:25;restart
2314;11.12.2015 05:27;wymiana
2300;11.12.2015 07:12;restart
2293;11.12.2015 07:59;restart
2315;11.12.2015 09:00;wymiana
2313;11.12.2015 13:17;wymiana
2291;11.12.2015 14:48;restart
2302;11.12.2015 14:54;restart
2325;11.12.2015 15:53;wymiana
2304;11.12.2015 15:55;restart
2305;11.12.2015 16:40;wymiana
2281;11.12.2015 17:01;restart
2299;11.12.2015 18:10;wymiana
2315;11.12.2015 20:43;wymiana
2313;11.12.2015 23:10;wymiana
2323;12.12.2015 05:24;wymiana
2286;12.12.2015 07:14;restart
2300;12.12.2015 10:00;restart
2325;12.12.2015 14:43;restart
2328;12.12.2015 16:04;wymiana
2315;12.12.2015 18:32;wymiana
2322;12.12.2015 19:00;wymiana
2329;12.12.2015 19:24;restart
2312;12.12.2015 20:02;restart
2326;13.12.2015 02:28;restart
2307;13.12.2015 02:50;restart
2294;13.12.2015 03:00;wymiana
2303;13.12.2015 03:35;restart
2311;13.12.2015 03:57;restart
2292;13.12.2015 05:20;wymiana
2297;13.12.2015 07:42;wymiana
2327;13.12.2015 07:47;restart
2324;13.12.2015 08:39;restart
2293;13.12.2015 09:41;wymiana
2330;13.12.2015 13:47;wymiana
2336;13.12.2015 14:36;wymiana
2323;13.12.2015 21:23;wymiana
2299;13.12.2015 21:32;wymiana
2316;13.12.2015 22:25;restart
2301;14.12.2015 00:38;wymiana
2342;14.12.2015 01:17;restart
2335;14.12.2015 01:59;wymiana
2300;14.12.2015 02:55;wymiana
2297;14.12.2015 05:57;wymiana
2322;14.12.2015 08:08;wymiana
2300;14.12.2015 08:13;restart
2333;14.12.2015 13:03;restart
2323;14.12.2015 13:56;wymiana
2325;14.12.2015 19:19;restart
2320;14.12.2015 21:33;wymiana
2326;14.12.2015 21:36;wymiana
2310;14.12.2015 22:22;wymiana
2328;14.12.2015 22:58;restart
2332;15.12.2015 00:26;restart
2337;15.12.2015 05:13;wymiana
2344;15.12.2015 08:45;restart
2321;15.12.2015 09:09;restart
2344;15.12.2015 09:33;restart
2344;15.12.2015 10:45;restart
2339;15.12.2015 15:17;wymiana
2314;15.12.2015 15:29;wymiana
2308;15.12.2015 16:08;wymiana
2332;15.12.2015 18:18;restart
2323;15.12.2015 18:56;restart
2330;15.12.2015 19:15;restart
2333;15.12.2015 22:41;restart
2348;15.12.2015 23:35;restart
2341;16.12.2015 03:27;wymiana
2323;16.12.2015 09:39;restart
2337;16.12.2015 15:40;wymiana
2318;16.12.2015 17:09;restart
2313;16.12.2015 21:04;wymiana
2330;16.12.2015 22:04;wymiana
2349;16.12.2015 23:53;restart
2355;17.12.2015 04:07;restart
2345;17.12.2015 04:41;restart
2352;17.12.2015 08:19;wymiana
2319;17.12.2015 11:28;wymiana
2353;17.12.2015 11:39;restart
2332;17.12.2015 11:54;wymiana
2346;17.12.2015 12:35;wymiana
2343;17.12.2015 13:28;wymiana
2349;17.12.2015 18:04;wymiana
2347;17.12.2015 21:10;wymiana
2350;17.12.2015 22:17;restart
2334;18.12.2015 00:08;restart
2351;18.12.2015 10:38;restart
2337;18.12.2015 12:37;restart
2367;18.12.2015 13:12;wymiana
2359;18.12.2015 14:51;restart
2359;18.12.2015 22:23;restart
2331;19.12.2015 01:56;restart
2362;19.12.2015 02:23;wymiana
2358;19.12.2015 05:03;wymiana
2373;19.12.2015 08:36;restart
2360;19.12.2015 10:26;wymiana
2338;19.12.2015 12:59;restart
2374;19.12.2015 15:52;wymiana
2375;19.12.2015 16:13;wymiana
2378;19.12.2015 16:34;wymiana
2360;19.12.2015 19:19;restart
2358;19.12.2015 20:02;restart
2379;19.12.2015 20:42;wymiana
2381;19.12.2015 23:29;restart
2381;20.12.2015 00:02;wymiana
2381;20.12.2015 01:05;restart
2377;20.12.2015 01:23;restart
2366;20.12.2015 05:34;wymiana
2351;20.12.2015 06:55;wymiana
2353;20.12.2015 12:10;wymiana
2363;20.12.2015 14:00;restart
2365;20.12.2015 16:27;wymiana
2340;20.12.2015 17:34;restart
2391;20.12.2015 20:45;restart
2385;20.12.2015 22:27;restart
2393;21.12.2015 00:25;wymiana
2356;21.12.2015 00:39;restart
2364;21.12.2015 02:12;restart
2373;21.12.2015 03:33;restart
2387;21.12.2015 04:00;wymiana
2376;21.12.2015 04:06;restart
2367;21.12.2015 04:36;restart
2373;21.12.2015 04:55;wymiana
2361;21.12.2015 06:39;wymiana
2386;21.12.2015 09:54;restart
2380;21.12.2015 13:32;restart
2357;21.12.2015 14:46;restart
2353;21.12.2015 15:38;wymiana
2368;21.12.2015 19:09;wymiana
2395;21.12.2015 19:58;wymiana
2350;21.12.2015 20:34;restart
2360;21.12.2015 23:53;wymiana
2351;22.12.2015 01:51;restart
2379;22.12.2015 01:55;restart
2353;22.12.2015 02:54;restart
2380;22.12.2015 04:42;restart
2389;22.12.2015 05:43;wymiana
2364;22.12.2015 06:13;wymiana
2355;22.12.2015 06:25;wymiana
2407;22.12.2015 09:39;wymiana
2404;22.12.2015 09:53;wymiana
2364;22.12.2015 13:00;restart
2355;22.12.2015 13:02;wymiana
2375;22.12.2015 13:30;wymiana
2385;22.12.2015 14:44;restart
2401;22.12.2015 16:18;wymiana
2383;22.12.2015 18:19;wymiana
2401;22.12.2015 18:20;wymiana
2362;22.12.2015 19:26;wymiana
2380;22.12.2015 20:41;restart
2402;22.12.2015 20:43;wymiana
2354;22.12.2015 21:08;restart
2390;22.12.2015 23:48;wymiana
2358;23.12.2015 00:24;wymiana
2415;23.12.2015 00:55;wymiana
2392;23.12.2015 01:25;wymiana
2406;23.12.2015 03:43;restart
2354;23.12.2015 04:24;wymiana
2403;23.12.2015 04:51;restart
2406;23.12.2015 06:56;restart
2371;23.12.2015 07:25;restart
2401;23.12.2015 07:36;restart
2369;23.12.2015 08:47;wymiana
2360;23.12.2015 09:01;wymiana
2396;23.12.2015 10:17;wymiana
2364;23.12.2015 10:26;wymiana
2385;23.12.2015 10:33;restart
2367;23.12.2015 11:01;wymiana
2373;23.12.2015 15:40;wymiana
2354;23.12.2015 17:29;restart
2395;23.12.2015 17:42;restart
2404;23.12.2015 19:01;wymiana
2406;23.12.2015 19:20;restart
2380;23.12.2015 19:26;wymiana
2423;23.12.2015 21:19;restart
2419;23.12.2015 21:23;restart
2425;23.12.2015 21:35;restart
2421;23.12.2015 21:38;restart
2418;23.12.2015 21:45;restart
2427;23.12.2015 21:49;restart
2424;23.12.2015 21:50;restart
2430;23.12.2015 21:54;restart
2411;23.12.2015 22:00;wymiana
2426;23.12.2015 22:02;restart
2429;23.12.2015 22:02;restart
2422;23.12.2015 22:03;restart
2417;23.12.2015 22:06;restart
2420;23.12.2015 22:18;restart
2428;23.12.2015 22:18;restart
2358;23.12.2015 22:30;wymiana
2410;23.12.2015 23:08;restart
2375;23.12.2015 23:16;wymiana
2408;24.12.2015 02:18;wymiana
2399;24.12.2015 02:27;restart
2362;24.12.2015 04:06;restart
2370;24.12.2015 05:19;restart
2382;24.12.2015 06:00;wymiana
2404;24.12.2015 07:00;wymiana
2358;24.12.2015 08:50;wymiana
2436;24.12.2015 10:28;restart
2396;24.12.2015 11:27;restart
2384;24.12.2015 11:42;wymiana
2388;24.12.2015 12:55;restart
2399;24.12.2015 14:42;restart
2385;24.12.2015 18:01;wymiana
2394;24.12.2015 20:58;restart
2399;24.12.2015 21:09;wymiana
2414;24.12.2015 23:02;restart
2433;24.12.2015 23:12;wymiana
2431;25.12.2015 00:01;wymiana
2367;25.12.2015 02:26;wymiana
2400;25.12.2015 03:46;restart
2367;25.12.2015 06:16;wymiana
2444;25.12.2015 08:22;restart
2372;25.12.2015 10:20;wymiana
2433;25.12.2015 12:26;wymiana
2373;25.12.2015 14:26;wymiana
2451;25.12.2015 16:16;restart
